Fra_dato;Til_dato;Maengde;Maaleenhed
09-08-2020 14:00:00;09-08-2020 15:00:00;0.186;KWH
09-08-2020 15:00:00;09-08-2020 16:00:00;0.21;KWH
09-08-2020 16:00:00;09-08-2020 17:00:00;0.198;KWH
09-08-2020 17:00:00;09-08-2020 18:00:00;0.181;KWH
09-08-2020 18:00:00;09-08-2020 19:00:00;0.213;KWH
09-08-2020 19:00:00;09-08-2020 20:00:00;0.211;KWH
09-08-2020 20:00:00;09-08-2020 21:00:00;0.258;KWH
09-08-2020 21:00:00;09-08-2020 22:00:00;0.244;KWH
09-08-2020 22:00:00;09-08-2020 23:00:00;0.162;KWH
09-08-2020 23:00:00;10-08-2020 00:00:00;0.125;KWH
10-08-2020 00:00:00;10-08-2020 01:00:00;0.114;KWH
10-08-2020 01:00:00;10-08-2020 02:00:00;0.095;KWH
10-08-2020 02:00:00;10-08-2020 03:00:00;0.094;KWH
10-08-2020 03:00:00;10-08-2020 04:00:00;0.091;KWH
10-08-2020 04:00:00;10-08-2020 05:00:00;0.09;KWH
10-08-2020 05:00:00;10-08-2020 06:00:00;0.101;KWH
10-08-2020 06:00:00;10-08-2020 07:00:00;0.159;KWH
10-08-2020 07:00:00;10-08-2020 08:00:00;0.39;KWH
10-08-2020 08:00:00;10-08-2020 09:00:00;0.105;KWH
10-08-2020 09:00:00;10-08-2020 10:00:00;0.419;KWH
10-08-2020 10:00:00;10-08-2020 11:00:00;0.084;KWH
10-08-2020 11:00:00;10-08-2020 12:00:00;0.082;KWH
10-08-2020 12:00:00;10-08-2020 13:00:00;0.082;KWH
10-08-2020 13:00:00;10-08-2020 14:00:00;0.084;KWH
10-08-2020 14:00:00;10-08-2020 15:00:00;0.071;KWH
10-08-2020 15:00:00;10-08-2020 16:00:00;0.109;KWH
10-08-2020 16:00:00;10-08-2020 17:00:00;0.13;KWH
10-08-2020 17:00:00;10-08-2020 18:00:00;1.262;KWH
10-08-2020 18:00:00;10-08-2020 19:00:00;0.173;KWH
10-08-2020 19:00:00;10-08-2020 20:00:00;0.208;KWH
10-08-2020 20:00:00;10-08-2020 21:00:00;0.238;KWH
10-08-2020 21:00:00;10-08-2020 22:00:00;0.258;KWH
10-08-2020 22:00:00;10-08-2020 23:00:00;0.136;KWH
10-08-2020 23:00:00;11-08-2020 00:00:00;0.084;KWH
11-08-2020 00:00:00;11-08-2020 01:00:00;0.117;KWH
11-08-2020 01:00:00;11-08-2020 02:00:00;0.105;KWH
11-08-2020 02:00:00;11-08-2020 03:00:00;0.104;KWH
11-08-2020 03:00:00;11-08-2020 04:00:00;0.104;KWH
11-08-2020 04:00:00;11-08-2020 05:00:00;0.098;KWH
11-08-2020 05:00:00;11-08-2020 06:00:00;0.107;KWH
11-08-2020 06:00:00;11-08-2020 07:00:00;0.398;KWH
11-08-2020 07:00:00;11-08-2020 08:00:00;0.342;KWH
11-08-2020 08:00:00;11-08-2020 09:00:00;0.385;KWH
11-08-2020 09:00:00;11-08-2020 10:00:00;0.093;KWH
11-08-2020 10:00:00;11-08-2020 11:00:00;0.082;KWH
11-08-2020 11:00:00;11-08-2020 12:00:00;0.081;KWH
11-08-2020 12:00:00;11-08-2020 13:00:00;0.081;KWH
11-08-2020 13:00:00;11-08-2020 14:00:00;0.165;KWH
11-08-2020 14:00:00;11-08-2020 15:00:00;0.231;KWH
11-08-2020 15:00:00;11-08-2020 16:00:00;0.189;KWH
11-08-2020 16:00:00;11-08-2020 17:00:00;0.257;KWH
11-08-2020 17:00:00;11-08-2020 18:00:00;1.177;KWH
11-08-2020 18:00:00;11-08-2020 19:00:00;0.644;KWH
11-08-2020 19:00:00;11-08-2020 20:00:00;0.175;KWH
11-08-2020 20:00:00;11-08-2020 21:00:00;0.216;KWH
11-08-2020 21:00:00;11-08-2020 22:00:00;0.245;KWH
11-08-2020 22:00:00;11-08-2020 23:00:00;0.155;KWH
11-08-2020 23:00:00;12-08-2020 00:00:00;0.098;KWH
12-08-2020 00:00:00;12-08-2020 01:00:00;0.104;KWH
12-08-2020 01:00:00;12-08-2020 02:00:00;0.102;KWH
12-08-2020 02:00:00;12-08-2020 03:00:00;0.102;KWH
12-08-2020 03:00:00;12-08-2020 04:00:00;0.082;KWH
12-08-2020 04:00:00;12-08-2020 05:00:00;0.111;KWH
12-08-2020 05:00:00;12-08-2020 06:00:00;0.103;KWH
12-08-2020 06:00:00;12-08-2020 07:00:00;0.173;KWH
12-08-2020 07:00:00;12-08-2020 08:00:00;0.076;KWH
12-08-2020 08:00:00;12-08-2020 09:00:00;0.078;KWH
12-08-2020 09:00:00;12-08-2020 10:00:00;0.073;KWH
12-08-2020 10:00:00;12-08-2020 11:00:00;0.07;KWH
12-08-2020 11:00:00;12-08-2020 12:00:00;0.074;KWH
12-08-2020 12:00:00;12-08-2020 13:00:00;0.083;KWH
12-08-2020 13:00:00;12-08-2020 14:00:00;0.073;KWH
12-08-2020 14:00:00;12-08-2020 15:00:00;0.075;KWH
12-08-2020 15:00:00;12-08-2020 16:00:00;0.082;KWH
12-08-2020 16:00:00;12-08-2020 17:00:00;0.086;KWH
12-08-2020 17:00:00;12-08-2020 18:00:00;0.148;KWH
12-08-2020 18:00:00;12-08-2020 19:00:00;0.335;KWH
12-08-2020 19:00:00;12-08-2020 20:00:00;0.409;KWH
12-08-2020 20:00:00;12-08-2020 21:00:00;0.167;KWH
12-08-2020 21:00:00;12-08-2020 22:00:00;0.506;KWH
12-08-2020 22:00:00;12-08-2020 23:00:00;0.069;KWH
12-08-2020 23:00:00;13-08-2020 00:00:00;0.089;KWH
13-08-2020 00:00:00;13-08-2020 01:00:00;0.079;KWH
13-08-2020 01:00:00;13-08-2020 02:00:00;0.078;KWH
13-08-2020 02:00:00;13-08-2020 03:00:00;0.077;KWH
13-08-2020 03:00:00;13-08-2020 04:00:00;0.077;KWH
13-08-2020 04:00:00;13-08-2020 05:00:00;0.077;KWH
13-08-2020 05:00:00;13-08-2020 06:00:00;0.078;KWH
13-08-2020 06:00:00;13-08-2020 07:00:00;0.13;KWH
13-08-2020 07:00:00;13-08-2020 08:00:00;0.076;KWH
13-08-2020 08:00:00;13-08-2020 09:00:00;0.058;KWH
13-08-2020 09:00:00;13-08-2020 10:00:00;0.087;KWH
13-08-2020 10:00:00;13-08-2020 11:00:00;0.075;KWH
13-08-2020 11:00:00;13-08-2020 12:00:00;0.074;KWH
13-08-2020 12:00:00;13-08-2020 13:00:00;0.075;KWH
13-08-2020 13:00:00;13-08-2020 14:00:00;0.075;KWH
13-08-2020 14:00:00;13-08-2020 15:00:00;0.076;KWH
13-08-2020 15:00:00;13-08-2020 16:00:00;0.1;KWH
13-08-2020 16:00:00;13-08-2020 17:00:00;0.169;KWH
13-08-2020 17:00:00;13-08-2020 18:00:00;0.186;KWH
13-08-2020 18:00:00;13-08-2020 19:00:00;0.169;KWH
13-08-2020 19:00:00;13-08-2020 20:00:00;0.187;KWH
13-08-2020 20:00:00;13-08-2020 21:00:00;0.239;KWH
13-08-2020 21:00:00;13-08-2020 22:00:00;0.224;KWH
13-08-2020 22:00:00;13-08-2020 23:00:00;0.171;KWH
13-08-2020 23:00:00;14-08-2020 00:00:00;0.133;KWH
14-08-2020 00:00:00;14-08-2020 01:00:00;0.11;KWH
14-08-2020 01:00:00;14-08-2020 02:00:00;0.094;KWH
14-08-2020 02:00:00;14-08-2020 03:00:00;0.109;KWH
14-08-2020 03:00:00;14-08-2020 04:00:00;0.114;KWH
14-08-2020 04:00:00;14-08-2020 05:00:00;0.107;KWH
14-08-2020 05:00:00;14-08-2020 06:00:00;0.138;KWH
14-08-2020 06:00:00;14-08-2020 07:00:00;0.181;KWH
14-08-2020 07:00:00;14-08-2020 08:00:00;0.504;KWH
14-08-2020 08:00:00;14-08-2020 09:00:00;0.231;KWH
14-08-2020 09:00:00;14-08-2020 10:00:00;0.535;KWH
14-08-2020 10:00:00;14-08-2020 11:00:00;0.176;KWH
14-08-2020 11:00:00;14-08-2020 12:00:00;0.169;KWH
14-08-2020 12:00:00;14-08-2020 13:00:00;0.137;KWH
14-08-2020 13:00:00;14-08-2020 14:00:00;0.177;KWH
14-08-2020 14:00:00;14-08-2020 15:00:00;0.126;KWH
14-08-2020 15:00:00;14-08-2020 16:00:00;0.118;KWH
14-08-2020 16:00:00;14-08-2020 17:00:00;0.103;KWH
14-08-2020 17:00:00;14-08-2020 18:00:00;0.104;KWH
14-08-2020 18:00:00;14-08-2020 19:00:00;0.109;KWH
14-08-2020 19:00:00;14-08-2020 20:00:00;0.184;KWH
14-08-2020 20:00:00;14-08-2020 21:00:00;0.148;KWH
14-08-2020 21:00:00;14-08-2020 22:00:00;0.162;KWH
14-08-2020 22:00:00;14-08-2020 23:00:00;0.187;KWH
14-08-2020 23:00:00;15-08-2020 00:00:00;0.13;KWH
15-08-2020 00:00:00;15-08-2020 01:00:00;0.132;KWH
15-08-2020 01:00:00;15-08-2020 02:00:00;0.12;KWH
15-08-2020 02:00:00;15-08-2020 03:00:00;0.118;KWH
15-08-2020 03:00:00;15-08-2020 04:00:00;0.119;KWH
15-08-2020 04:00:00;15-08-2020 05:00:00;0.118;KWH
15-08-2020 05:00:00;15-08-2020 06:00:00;0.114;KWH
15-08-2020 06:00:00;15-08-2020 07:00:00;0.75;KWH
15-08-2020 07:00:00;15-08-2020 08:00:00;0.151;KWH
15-08-2020 08:00:00;15-08-2020 09:00:00;0.109;KWH
15-08-2020 09:00:00;15-08-2020 10:00:00;0.115;KWH
15-08-2020 10:00:00;15-08-2020 11:00:00;0.114;KWH
15-08-2020 11:00:00;15-08-2020 12:00:00;0.196;KWH
15-08-2020 12:00:00;15-08-2020 13:00:00;0.229;KWH
15-08-2020 13:00:00;15-08-2020 14:00:00;0.252;KWH
15-08-2020 14:00:00;15-08-2020 15:00:00;0.351;KWH
15-08-2020 15:00:00;15-08-2020 16:00:00;0.122;KWH
15-08-2020 16:00:00;15-08-2020 17:00:00;0.132;KWH
15-08-2020 17:00:00;15-08-2020 18:00:00;0.893;KWH
15-08-2020 18:00:00;15-08-2020 19:00:00;1.481;KWH
15-08-2020 19:00:00;15-08-2020 20:00:00;0.404;KWH
15-08-2020 20:00:00;15-08-2020 21:00:00;0.444;KWH
15-08-2020 21:00:00;15-08-2020 22:00:00;0.41;KWH
15-08-2020 22:00:00;15-08-2020 23:00:00;0.994;KWH
15-08-2020 23:00:00;16-08-2020 00:00:00;0.761;KWH
16-08-2020 00:00:00;16-08-2020 01:00:00;0.159;KWH
16-08-2020 01:00:00;16-08-2020 02:00:00;0.154;KWH
16-08-2020 02:00:00;16-08-2020 03:00:00;0.139;KWH
16-08-2020 03:00:00;16-08-2020 04:00:00;0.136;KWH
16-08-2020 04:00:00;16-08-2020 05:00:00;0.133;KWH
16-08-2020 05:00:00;16-08-2020 06:00:00;0.12;KWH
16-08-2020 06:00:00;16-08-2020 07:00:00;0.119;KWH
16-08-2020 07:00:00;16-08-2020 08:00:00;0.49;KWH
16-08-2020 08:00:00;16-08-2020 09:00:00;0.122;KWH
16-08-2020 09:00:00;16-08-2020 10:00:00;0.089;KWH
16-08-2020 10:00:00;16-08-2020 11:00:00;0.131;KWH
16-08-2020 11:00:00;16-08-2020 12:00:00;0.11;KWH
16-08-2020 12:00:00;16-08-2020 13:00:00;0.175;KWH
16-08-2020 13:00:00;16-08-2020 14:00:00;0.183;KWH
16-08-2020 14:00:00;16-08-2020 15:00:00;0.194;KWH
16-08-2020 15:00:00;16-08-2020 16:00:00;0.111;KWH
16-08-2020 16:00:00;16-08-2020 17:00:00;0.355;KWH
16-08-2020 17:00:00;16-08-2020 18:00:00;1.171;KWH
16-08-2020 18:00:00;16-08-2020 19:00:00;0.147;KWH
16-08-2020 19:00:00;16-08-2020 20:00:00;0.428;KWH
16-08-2020 20:00:00;16-08-2020 21:00:00;0.239;KWH
16-08-2020 21:00:00;16-08-2020 22:00:00;0.52;KWH
16-08-2020 22:00:00;16-08-2020 23:00:00;0.142;KWH
16-08-2020 23:00:00;17-08-2020 00:00:00;0.13;KWH
17-08-2020 00:00:00;17-08-2020 01:00:00;0.129;KWH
17-08-2020 01:00:00;17-08-2020 02:00:00;0.131;KWH
17-08-2020 02:00:00;17-08-2020 03:00:00;0.109;KWH
17-08-2020 03:00:00;17-08-2020 04:00:00;0.13;KWH
17-08-2020 04:00:00;17-08-2020 05:00:00;0.103;KWH
17-08-2020 05:00:00;17-08-2020 06:00:00;0.125;KWH
17-08-2020 06:00:00;17-08-2020 07:00:00;0.282;KWH
17-08-2020 07:00:00;17-08-2020 08:00:00;0.096;KWH
17-08-2020 08:00:00;17-08-2020 09:00:00;0.081;KWH
17-08-2020 09:00:00;17-08-2020 10:00:00;0.075;KWH
17-08-2020 10:00:00;17-08-2020 11:00:00;0.07;KWH
17-08-2020 11:00:00;17-08-2020 12:00:00;0.072;KWH
17-08-2020 12:00:00;17-08-2020 13:00:00;0.088;KWH
17-08-2020 13:00:00;17-08-2020 14:00:00;0.07;KWH
17-08-2020 14:00:00;17-08-2020 15:00:00;0.073;KWH
17-08-2020 15:00:00;17-08-2020 16:00:00;0.081;KWH
17-08-2020 16:00:00;17-08-2020 17:00:00;0.087;KWH
17-08-2020 17:00:00;17-08-2020 18:00:00;0.095;KWH
17-08-2020 18:00:00;17-08-2020 19:00:00;0.098;KWH
17-08-2020 19:00:00;17-08-2020 20:00:00;0.121;KWH
17-08-2020 20:00:00;17-08-2020 21:00:00;0.199;KWH
17-08-2020 21:00:00;17-08-2020 22:00:00;0.184;KWH
17-08-2020 22:00:00;17-08-2020 23:00:00;0.096;KWH
17-08-2020 23:00:00;18-08-2020 00:00:00;0.094;KWH
18-08-2020 00:00:00;18-08-2020 01:00:00;0.096;KWH
18-08-2020 01:00:00;18-08-2020 02:00:00;0.095;KWH
18-08-2020 02:00:00;18-08-2020 03:00:00;0.095;KWH
18-08-2020 03:00:00;18-08-2020 04:00:00;0.094;KWH
18-08-2020 04:00:00;18-08-2020 05:00:00;0.095;KWH
18-08-2020 05:00:00;18-08-2020 06:00:00;0.095;KWH
18-08-2020 06:00:00;18-08-2020 07:00:00;0.229;KWH
18-08-2020 07:00:00;18-08-2020 08:00:00;0.079;KWH
18-08-2020 08:00:00;18-08-2020 09:00:00;0.079;KWH
18-08-2020 09:00:00;18-08-2020 10:00:00;0.079;KWH
18-08-2020 10:00:00;18-08-2020 11:00:00;0.08;KWH
18-08-2020 11:00:00;18-08-2020 12:00:00;0.08;KWH
18-08-2020 12:00:00;18-08-2020 13:00:00;0.079;KWH
18-08-2020 13:00:00;18-08-2020 14:00:00;0.079;KWH
18-08-2020 14:00:00;18-08-2020 15:00:00;0.079;KWH
18-08-2020 15:00:00;18-08-2020 16:00:00;0.068;KWH
18-08-2020 16:00:00;18-08-2020 17:00:00;0.097;KWH
18-08-2020 17:00:00;18-08-2020 18:00:00;0.149;KWH
18-08-2020 18:00:00;18-08-2020 19:00:00;0.182;KWH
18-08-2020 19:00:00;18-08-2020 20:00:00;0.17;KWH
18-08-2020 20:00:00;18-08-2020 21:00:00;0.208;KWH
18-08-2020 21:00:00;18-08-2020 22:00:00;0.223;KWH
18-08-2020 22:00:00;18-08-2020 23:00:00;0.403;KWH
18-08-2020 23:00:00;19-08-2020 00:00:00;0.396;KWH
19-08-2020 00:00:00;19-08-2020 01:00:00;0.156;KWH
19-08-2020 01:00:00;19-08-2020 02:00:00;0.111;KWH
19-08-2020 02:00:00;19-08-2020 03:00:00;0.108;KWH
19-08-2020 03:00:00;19-08-2020 04:00:00;0.1;KWH
19-08-2020 04:00:00;19-08-2020 05:00:00;0.097;KWH
19-08-2020 05:00:00;19-08-2020 06:00:00;0.096;KWH
19-08-2020 06:00:00;19-08-2020 07:00:00;0.283;KWH
19-08-2020 07:00:00;19-08-2020 08:00:00;0.09;KWH
19-08-2020 08:00:00;19-08-2020 09:00:00;0.078;KWH
19-08-2020 09:00:00;19-08-2020 10:00:00;0.076;KWH
19-08-2020 10:00:00;19-08-2020 11:00:00;0.076;KWH
19-08-2020 11:00:00;19-08-2020 12:00:00;0.084;KWH
19-08-2020 12:00:00;19-08-2020 13:00:00;0.079;KWH
19-08-2020 13:00:00;19-08-2020 14:00:00;0.074;KWH
19-08-2020 14:00:00;19-08-2020 15:00:00;0.078;KWH
19-08-2020 15:00:00;19-08-2020 16:00:00;0.122;KWH
19-08-2020 16:00:00;19-08-2020 17:00:00;0.253;KWH
19-08-2020 17:00:00;19-08-2020 18:00:00;0.178;KWH
19-08-2020 18:00:00;19-08-2020 19:00:00;0.13;KWH
19-08-2020 19:00:00;19-08-2020 20:00:00;0.163;KWH
19-08-2020 20:00:00;19-08-2020 21:00:00;0.164;KWH
19-08-2020 21:00:00;19-08-2020 22:00:00;0.176;KWH
19-08-2020 22:00:00;19-08-2020 23:00:00;0.114;KWH
19-08-2020 23:00:00;20-08-2020 00:00:00;0.097;KWH
20-08-2020 00:00:00;20-08-2020 01:00:00;0.096;KWH
20-08-2020 01:00:00;20-08-2020 02:00:00;0.102;KWH
20-08-2020 02:00:00;20-08-2020 03:00:00;0.1;KWH
20-08-2020 03:00:00;20-08-2020 04:00:00;0.077;KWH
20-08-2020 04:00:00;20-08-2020 05:00:00;0.097;KWH
20-08-2020 05:00:00;20-08-2020 06:00:00;0.091;KWH
20-08-2020 06:00:00;20-08-2020 07:00:00;0.211;KWH
20-08-2020 07:00:00;20-08-2020 08:00:00;0.217;KWH
20-08-2020 08:00:00;20-08-2020 09:00:00;0.207;KWH
20-08-2020 09:00:00;20-08-2020 10:00:00;0.236;KWH
20-08-2020 10:00:00;20-08-2020 11:00:00;0.207;KWH
20-08-2020 11:00:00;20-08-2020 12:00:00;0.182;KWH
20-08-2020 12:00:00;20-08-2020 13:00:00;0.196;KWH
20-08-2020 13:00:00;20-08-2020 14:00:00;0.247;KWH
20-08-2020 14:00:00;20-08-2020 15:00:00;0.223;KWH
20-08-2020 15:00:00;20-08-2020 16:00:00;0.232;KWH
20-08-2020 16:00:00;20-08-2020 17:00:00;0.123;KWH
20-08-2020 17:00:00;20-08-2020 18:00:00;0.368;KWH
20-08-2020 18:00:00;20-08-2020 19:00:00;0.608;KWH
20-08-2020 19:00:00;20-08-2020 20:00:00;0.156;KWH
20-08-2020 20:00:00;20-08-2020 21:00:00;0.175;KWH
20-08-2020 21:00:00;20-08-2020 22:00:00;0.123;KWH
20-08-2020 22:00:00;20-08-2020 23:00:00;0.092;KWH
20-08-2020 23:00:00;21-08-2020 00:00:00;0.08;KWH
21-08-2020 00:00:00;21-08-2020 01:00:00;0.078;KWH
21-08-2020 01:00:00;21-08-2020 02:00:00;0.068;KWH
21-08-2020 02:00:00;21-08-2020 03:00:00;0.075;KWH
21-08-2020 03:00:00;21-08-2020 04:00:00;0.08;KWH
21-08-2020 04:00:00;21-08-2020 05:00:00;0.079;KWH
21-08-2020 05:00:00;21-08-2020 06:00:00;0.08;KWH
21-08-2020 06:00:00;21-08-2020 07:00:00;0.077;KWH
21-08-2020 07:00:00;21-08-2020 08:00:00;0.109;KWH
21-08-2020 08:00:00;21-08-2020 09:00:00;0.093;KWH
21-08-2020 09:00:00;21-08-2020 10:00:00;0.11;KWH
21-08-2020 10:00:00;21-08-2020 11:00:00;0.11;KWH
21-08-2020 11:00:00;21-08-2020 12:00:00;0.129;KWH
21-08-2020 12:00:00;21-08-2020 13:00:00;0.181;KWH
21-08-2020 13:00:00;21-08-2020 14:00:00;0.142;KWH
21-08-2020 14:00:00;21-08-2020 15:00:00;0.089;KWH
21-08-2020 15:00:00;21-08-2020 16:00:00;0.09;KWH
21-08-2020 16:00:00;21-08-2020 17:00:00;0.291;KWH
21-08-2020 17:00:00;21-08-2020 18:00:00;0.577;KWH
21-08-2020 18:00:00;21-08-2020 19:00:00;0.42;KWH
21-08-2020 19:00:00;21-08-2020 20:00:00;0.136;KWH
21-08-2020 20:00:00;21-08-2020 21:00:00;0.167;KWH
21-08-2020 21:00:00;21-08-2020 22:00:00;0.137;KWH
21-08-2020 22:00:00;21-08-2020 23:00:00;0.081;KWH
21-08-2020 23:00:00;22-08-2020 00:00:00;0.078;KWH
22-08-2020 00:00:00;22-08-2020 01:00:00;0.077;KWH
22-08-2020 01:00:00;22-08-2020 02:00:00;0.059;KWH
22-08-2020 02:00:00;22-08-2020 03:00:00;0.082;KWH
22-08-2020 03:00:00;22-08-2020 04:00:00;0.078;KWH
22-08-2020 04:00:00;22-08-2020 05:00:00;0.076;KWH
22-08-2020 05:00:00;22-08-2020 06:00:00;0.076;KWH
22-08-2020 06:00:00;22-08-2020 07:00:00;0.095;KWH
22-08-2020 07:00:00;22-08-2020 08:00:00;0.473;KWH
22-08-2020 08:00:00;22-08-2020 09:00:00;0.131;KWH
22-08-2020 09:00:00;22-08-2020 10:00:00;0.396;KWH
22-08-2020 10:00:00;22-08-2020 11:00:00;0.1;KWH
22-08-2020 11:00:00;22-08-2020 12:00:00;0.463;KWH
22-08-2020 12:00:00;22-08-2020 13:00:00;0.09;KWH
22-08-2020 13:00:00;22-08-2020 14:00:00;0.102;KWH
22-08-2020 14:00:00;22-08-2020 15:00:00;0.163;KWH
22-08-2020 15:00:00;22-08-2020 16:00:00;0.148;KWH
22-08-2020 16:00:00;22-08-2020 17:00:00;0.186;KWH
22-08-2020 17:00:00;22-08-2020 18:00:00;0.28;KWH
22-08-2020 18:00:00;22-08-2020 19:00:00;0.105;KWH
22-08-2020 19:00:00;22-08-2020 20:00:00;0.136;KWH
22-08-2020 20:00:00;22-08-2020 21:00:00;0.179;KWH
22-08-2020 21:00:00;22-08-2020 22:00:00;0.181;KWH
22-08-2020 22:00:00;22-08-2020 23:00:00;0.105;KWH
22-08-2020 23:00:00;23-08-2020 00:00:00;0.085;KWH
23-08-2020 00:00:00;23-08-2020 01:00:00;0.09;KWH
23-08-2020 01:00:00;23-08-2020 02:00:00;0.084;KWH
23-08-2020 02:00:00;23-08-2020 03:00:00;0.085;KWH
23-08-2020 03:00:00;23-08-2020 04:00:00;0.085;KWH
23-08-2020 04:00:00;23-08-2020 05:00:00;0.092;KWH
23-08-2020 05:00:00;23-08-2020 06:00:00;0.069;KWH
23-08-2020 06:00:00;23-08-2020 07:00:00;0.096;KWH
23-08-2020 07:00:00;23-08-2020 08:00:00;0.238;KWH
23-08-2020 08:00:00;23-08-2020 09:00:00;0.085;KWH
23-08-2020 09:00:00;23-08-2020 10:00:00;0.257;KWH
23-08-2020 10:00:00;23-08-2020 11:00:00;0.094;KWH
23-08-2020 11:00:00;23-08-2020 12:00:00;0.098;KWH
23-08-2020 12:00:00;23-08-2020 13:00:00;0.085;KWH
23-08-2020 13:00:00;23-08-2020 14:00:00;0.083;KWH
23-08-2020 14:00:00;23-08-2020 15:00:00;0.058;KWH
23-08-2020 15:00:00;23-08-2020 16:00:00;0.154;KWH
23-08-2020 16:00:00;23-08-2020 17:00:00;0.162;KWH
23-08-2020 17:00:00;23-08-2020 18:00:00;1.697;KWH
23-08-2020 18:00:00;23-08-2020 19:00:00;1.148;KWH
23-08-2020 19:00:00;23-08-2020 20:00:00;0.195;KWH
23-08-2020 20:00:00;23-08-2020 21:00:00;0.443;KWH
23-08-2020 21:00:00;23-08-2020 22:00:00;0.478;KWH
23-08-2020 22:00:00;23-08-2020 23:00:00;0.102;KWH
23-08-2020 23:00:00;24-08-2020 00:00:00;0.066;KWH
24-08-2020 00:00:00;24-08-2020 01:00:00;0.081;KWH
24-08-2020 01:00:00;24-08-2020 02:00:00;0.078;KWH
24-08-2020 02:00:00;24-08-2020 03:00:00;0.077;KWH
24-08-2020 03:00:00;24-08-2020 04:00:00;0.076;KWH
24-08-2020 04:00:00;24-08-2020 05:00:00;0.072;KWH
24-08-2020 05:00:00;24-08-2020 06:00:00;0.066;KWH
24-08-2020 06:00:00;24-08-2020 07:00:00;0.124;KWH
24-08-2020 07:00:00;24-08-2020 08:00:00;0.088;KWH
24-08-2020 08:00:00;24-08-2020 09:00:00;0.079;KWH
24-08-2020 09:00:00;24-08-2020 10:00:00;0.079;KWH
24-08-2020 10:00:00;24-08-2020 11:00:00;0.11;KWH
24-08-2020 11:00:00;24-08-2020 12:00:00;0.075;KWH
24-08-2020 12:00:00;24-08-2020 13:00:00;0.139;KWH
24-08-2020 13:00:00;24-08-2020 14:00:00;0.132;KWH
24-08-2020 14:00:00;24-08-2020 15:00:00;0.079;KWH
24-08-2020 15:00:00;24-08-2020 16:00:00;0.131;KWH
24-08-2020 16:00:00;24-08-2020 17:00:00;0.084;KWH
24-08-2020 17:00:00;24-08-2020 18:00:00;1.331;KWH
24-08-2020 18:00:00;24-08-2020 19:00:00;0.119;KWH
24-08-2020 19:00:00;24-08-2020 20:00:00;0.101;KWH
24-08-2020 20:00:00;24-08-2020 21:00:00;0.213;KWH
24-08-2020 21:00:00;24-08-2020 22:00:00;0.13;KWH
24-08-2020 22:00:00;24-08-2020 23:00:00;0.085;KWH
24-08-2020 23:00:00;25-08-2020 00:00:00;0.071;KWH
25-08-2020 00:00:00;25-08-2020 01:00:00;0.067;KWH
25-08-2020 01:00:00;25-08-2020 02:00:00;0.076;KWH
25-08-2020 02:00:00;25-08-2020 03:00:00;0.083;KWH
25-08-2020 03:00:00;25-08-2020 04:00:00;0.07;KWH
25-08-2020 04:00:00;25-08-2020 05:00:00;0.064;KWH
25-08-2020 05:00:00;25-08-2020 06:00:00;0.078;KWH
25-08-2020 06:00:00;25-08-2020 07:00:00;0.996;KWH
25-08-2020 07:00:00;25-08-2020 08:00:00;0.556;KWH
25-08-2020 08:00:00;25-08-2020 09:00:00;0.224;KWH
25-08-2020 09:00:00;25-08-2020 10:00:00;0.578;KWH
25-08-2020 10:00:00;25-08-2020 11:00:00;0.205;KWH
25-08-2020 11:00:00;25-08-2020 12:00:00;0.212;KWH
25-08-2020 12:00:00;25-08-2020 13:00:00;0.211;KWH
25-08-2020 13:00:00;25-08-2020 14:00:00;0.241;KWH
25-08-2020 14:00:00;25-08-2020 15:00:00;0.237;KWH
25-08-2020 15:00:00;25-08-2020 16:00:00;0.177;KWH
25-08-2020 16:00:00;25-08-2020 17:00:00;1.137;KWH
25-08-2020 17:00:00;25-08-2020 18:00:00;0.259;KWH
25-08-2020 18:00:00;25-08-2020 19:00:00;0.244;KWH
25-08-2020 19:00:00;25-08-2020 20:00:00;0.191;KWH
25-08-2020 20:00:00;25-08-2020 21:00:00;0.203;KWH
25-08-2020 21:00:00;25-08-2020 22:00:00;0.207;KWH
25-08-2020 22:00:00;25-08-2020 23:00:00;0.098;KWH
25-08-2020 23:00:00;26-08-2020 00:00:00;0.089;KWH
26-08-2020 00:00:00;26-08-2020 01:00:00;0.086;KWH
26-08-2020 01:00:00;26-08-2020 02:00:00;0.088;KWH
26-08-2020 02:00:00;26-08-2020 03:00:00;0.087;KWH
26-08-2020 03:00:00;26-08-2020 04:00:00;0.085;KWH
26-08-2020 04:00:00;26-08-2020 05:00:00;0.084;KWH
26-08-2020 05:00:00;26-08-2020 06:00:00;0.084;KWH
26-08-2020 06:00:00;26-08-2020 07:00:00;0.393;KWH
26-08-2020 07:00:00;26-08-2020 08:00:00;0.232;KWH
26-08-2020 08:00:00;26-08-2020 09:00:00;0.415;KWH
26-08-2020 09:00:00;26-08-2020 10:00:00;0.084;KWH
26-08-2020 10:00:00;26-08-2020 11:00:00;0.085;KWH
26-08-2020 11:00:00;26-08-2020 12:00:00;0.071;KWH
26-08-2020 12:00:00;26-08-2020 13:00:00;0.091;KWH
26-08-2020 13:00:00;26-08-2020 14:00:00;0.083;KWH
26-08-2020 14:00:00;26-08-2020 15:00:00;0.077;KWH
26-08-2020 15:00:00;26-08-2020 16:00:00;0.068;KWH
26-08-2020 16:00:00;26-08-2020 17:00:00;0.86;KWH
